subject,trial,study_time,item_type,trial_type,response
subj20,234,1,picture,target,1
subj20,235,1,picture,target,0
subj20,236,1,picture,target,0
subj20,237,1,picture,target,1
subj20,238,1,picture,target,1
subj20,239,1,picture,target,1
subj20,240,1,picture,target,1
subj20,241,1,picture,target,0
subj20,242,1,picture,target,1
subj20,243,1,picture,target,1
subj20,244,1,picture,target,0
subj20,245,1,picture,target,1
subj20,246,1,picture,target,1
subj20,247,1,picture,target,1
subj20,248,1,picture,target,1
subj20,249,1,picture,target,0
subj20,250,1,picture,target,1
subj20,251,1,picture,target,0
subj20,252,1,picture,target,1
subj20,253,1,picture,target,1
subj20,254,1,picture,target,1
subj20,255,1,picture,target,1
subj20,256,1,picture,target,1
subj20,257,1,picture,target,1
subj20,258,1,picture,target,1
subj20,259,1,picture,target,0
subj20,260,1,picture,target,0
subj20,261,1,picture,target,1
subj20,262,1,picture,target,0
subj20,263,1,picture,target,1
subj20,264,1,picture,target,1
subj20,265,1,picture,target,1
subj20,266,1,picture,target,1
subj20,267,1,picture,target,1
subj20,268,1,picture,target,1
subj20,269,1,picture,target,0
subj20,270,1,picture,target,1
subj20,271,1,picture,target,1
subj20,272,1,picture,target,1
subj20,273,1,picture,target,0
subj20,274,1,picture,target,1
subj20,275,1,picture,target,1
subj20,276,1,picture,target,1
subj20,277,1,picture,target,1
subj20,278,1,picture,target,0
subj20,279,1,picture,target,1
subj20,280,1,picture,target,0
subj20,281,1,picture,target,1
subj20,282,1,picture,target,1
subj20,283,1,picture,target,1
subj20,284,1,picture,target,1
subj20,285,1,picture,target,1
subj20,286,1,picture,target,1
subj20,287,1,picture,target,0
subj20,288,1,picture,target,1
subj20,289,1,picture,target,1
subj20,290,1,picture,target,1
subj20,291,1,picture,target,1
subj20,292,1,picture,target,1
subj20,293,1,picture,target,0
subj20,294,1,picture,target,1
subj20,295,1,picture,target,1
subj20,296,1,picture,target,0
subj20,297,1,picture,target,1
subj20,298,1,picture,target,1
subj20,299,1,picture,target,1
subj20,300,1,picture,target,1
subj20,301,1,picture,lure,1
subj20,302,1,picture,lure,0
subj20,303,1,picture,lure,0
subj20,304,1,picture,lure,0
subj20,305,1,picture,lure,0
subj20,306,1,picture,lure,0
subj20,307,1,picture,lure,0
subj20,308,1,picture,lure,0
subj20,309,1,picture,lure,1
subj20,310,1,picture,lure,1
subj20,311,1,picture,lure,0
subj20,312,1,picture,lure,0
subj20,313,1,picture,lure,1
subj20,314,1,picture,lure,0
subj20,315,1,picture,lure,0
subj20,316,1,picture,lure,1
subj20,317,1,picture,lure,1
subj20,318,1,picture,lure,0
subj20,319,1,picture,lure,0
subj20,320,1,picture,lure,0
subj20,321,1,picture,lure,0
subj20,322,1,picture,lure,0
subj20,323,1,picture,lure,0
subj20,324,1,picture,lure,1
subj20,325,1,picture,lure,0
subj20,326,1,picture,lure,1
subj20,327,1,picture,lure,0
subj20,328,1,picture,lure,1
subj20,329,1,picture,lure,0
subj20,330,1,picture,lure,0
subj20,331,1,picture,lure,1
subj20,332,1,picture,lure,0
subj20,333,1,picture,lure,0
subj20,334,1,picture,lure,0
subj20,335,1,picture,lure,0
subj20,336,1,picture,lure,1
subj20,337,1,picture,lure,0
subj20,338,1,picture,lure,0
subj20,339,1,picture,lure,1
subj20,340,1,picture,lure,0
subj20,341,1,picture,lure,0
subj20,342,1,picture,lure,1
subj20,343,1,picture,lure,0
subj20,344,1,picture,lure,0
subj20,345,1,picture,lure,0
subj20,346,1,picture,lure,0
subj20,347,1,picture,lure,0
subj20,348,1,picture,lure,0
subj20,349,1,picture,lure,1
subj20,350,1,picture,lure,0
subj20,351,1,picture,lure,0
subj20,352,1,picture,lure,1
subj20,353,1,picture,lure,0
subj20,354,1,picture,lure,1
subj20,355,1,picture,lure,0
subj20,356,1,picture,lure,0
subj20,357,1,picture,lure,0
subj20,358,1,picture,lure,0
subj20,359,1,picture,lure,1
subj20,360,1,picture,lure,1
subj20,361,1,picture,lure,0
subj20,362,1,picture,lure,1
subj20,363,1,picture,lure,0
subj20,364,1,picture,lure,0
subj20,365,1,picture,lure,0
subj20,366,1,picture,lure,0
subj20,367,1,picture,lure,1
subj20,368,1,picture,lure,0
subj20,369,1,picture,lure,0
subj20,370,1,picture,lure,1
subj20,371,1,picture,lure,0
subj20,372,1,picture,lure,1
subj20,373,1,picture,lure,1
subj20,374,1,picture,lure,0
subj20,375,1,picture,lure,0
subj20,376,1,picture,lure,1
subj20,377,1,picture,lure,0
subj20,378,1,picture,lure,0
subj20,379,1,picture,lure,0
subj20,380,1,picture,lure,0
subj20,381,1,picture,lure,0
subj20,382,1,picture,lure,1
subj20,383,1,picture,lure,0
subj20,384,1,picture,lure,1
subj20,385,1,picture,lure,0
subj20,386,1,picture,lure,0
subj20,387,1,picture,lure,0
subj20,388,1,picture,lure,0
subj20,389,1,picture,lure,0
subj20,390,1,picture,lure,0
subj20,391,1,picture,lure,0
subj20,392,1,picture,lure,1
subj20,393,1,picture,lure,0
subj20,394,1,picture,lure,1
subj20,395,1,picture,lure,0
subj20,396,1,picture,lure,1
subj20,397,1,picture,lure,0
subj20,398,1,picture,lure,0
subj20,399,1,picture,lure,0
subj20,400,1,picture,lure,1
subj20,401,2,word,target,1
subj20,402,2,word,target,1
subj20,403,2,word,target,1
subj20,404,2,word,target,1
subj20,405,2,word,target,1
subj20,406,2,word,target,1
subj20,407,2,word,target,0
subj20,408,2,word,target,1
subj20,409,2,word,target,1
subj20,410,2,word,target,1
subj20,411,2,word,target,0
subj20,412,2,word,target,1
subj20,413,2,word,target,1
subj20,414,2,word,target,0
subj20,415,2,word,target,1
subj20,416,2,word,target,0
subj20,417,2,word,target,1
subj20,418,2,word,target,1
subj20,419,2,word,target,0
subj20,420,2,word,target,0
subj20,421,2,word,target,1
subj20,422,2,word,target,0
subj20,423,2,word,target,1
subj20,424,2,word,target,0
subj20,425,2,word,target,0
subj20,426,2,word,target,1
subj20,427,2,word,target,1
subj20,428,2,word,target,1
subj20,429,2,word,target,1
subj20,430,2,word,target,1
subj20,431,2,word,target,0
subj20,432,2,word,target,0
subj20,433,2,word,target,1
subj20,434,2,word,target,0
subj20,435,2,word,target,0
subj20,436,2,word,target,0
subj20,437,2,word,target,1
subj20,438,2,word,target,1
subj20,439,2,word,target,1
subj20,440,2,word,target,1
subj20,441,2,word,target,1
subj20,442,2,word,target,1
subj20,443,2,word,target,1
subj20,444,2,word,target,1
subj20,445,2,word,target,0
subj20,446,2,word,target,0
subj20,447,2,word,target,0
subj20,448,2,word,target,1
subj20,449,2,word,target,0
subj20,450,2,word,target,1
subj20,451,2,word,target,0
subj20,452,2,word,target,1
subj20,453,2,word,target,0
subj20,454,2,word,target,1
subj20,455,2,word,target,0
subj20,456,2,word,target,0
subj20,457,2,word,target,0
subj20,458,2,word,target,0
subj20,459,2,word,target,1
subj20,460,2,word,target,1
subj20,461,2,word,target,1
subj20,462,2,word,target,1
subj20,463,2,word,target,1
subj20,464,2,word,target,1
subj20,465,2,word,target,0
subj20,466,2,word,target,1
subj20,467,2,word,target,1
subj20,468,2,word,target,0
subj20,469,2,word,target,1
subj20,470,2,word,target,0
subj20,471,2,word,target,1
subj20,472,2,word,target,0
subj20,473,2,word,target,1
subj20,474,2,word,target,0
subj20,475,2,word,target,1
subj20,476,2,word,target,1
subj20,477,2,word,target,1
subj20,478,2,word,target,1
subj20,479,2,word,target,0
subj20,480,2,word,target,0
subj20,481,2,word,target,0
subj20,482,2,word,target,0
subj20,483,2,word,target,1
subj20,484,2,word,target,0
subj20,485,2,word,target,1
subj20,486,2,word,target,1
subj20,487,2,word,target,0
subj20,488,2,word,target,1
subj20,489,2,word,target,1
subj20,490,2,word,target,1
subj20,491,2,word,target,0
subj20,492,2,word,target,0
subj20,493,2,word,target,0
subj20,494,2,word,target,1
subj20,495,2,word,target,0
subj20,496,2,word,target,1
subj20,497,2,word,target,1
subj20,498,2,word,target,0
subj20,499,2,word,target,1
subj20,500,2,word,target,1
subj20,501,2,word,lure,0
subj20,502,2,word,lure,0
subj20,503,2,word,lure,0
subj20,504,2,word,lure,0
subj20,505,2,word,lure,0
subj20,506,2,word,lure,0
subj20,507,2,word,lure,0
subj20,508,2,word,lure,0
subj20,509,2,word,lure,0
subj20,510,2,word,lure,0
subj20,511,2,word,lure,0
subj20,512,2,word,lure,0
subj20,513,2,word,lure,0
subj20,514,2,word,lure,0
subj20,515,2,word,lure,1
subj20,516,2,word,lure,0
subj20,517,2,word,lure,0
subj20,518,2,word,lure,0
subj20,519,2,word,lure,0
subj20,520,2,word,lure,0
subj20,521,2,word,lure,0
subj20,522,2,word,lure,0
subj20,523,2,word,lure,0
subj20,524,2,word,lure,0
subj20,525,2,word,lure,0
subj20,526,2,word,lure,0
subj20,527,2,word,lure,0
subj20,528,2,word,lure,0
subj20,529,2,word,lure,1
subj20,530,2,word,lure,0
subj20,531,2,word,lure,1
subj20,532,2,word,lure,0
subj20,533,2,word,lure,0
subj20,534,2,word,lure,1
subj20,535,2,word,lure,0
subj20,536,2,word,lure,0
subj20,537,2,word,lure,0
subj20,538,2,word,lure,0
subj20,539,2,word,lure,0
subj20,540,2,word,lure,0
subj20,541,2,word,lure,0
subj20,542,2,word,lure,0
subj20,543,2,word,lure,0
subj20,544,2,word,lure,0
subj20,545,2,word,lure,1
subj20,546,2,word,lure,0
subj20,547,2,word,lure,0
subj20,548,2,word,lure,0
subj20,549,2,word,lure,0
subj20,550,2,word,lure,0
subj20,551,2,word,lure,1
subj20,552,2,word,lure,0
subj20,553,2,word,lure,0
subj20,554,2,word,lure,1
subj20,555,2,word,lure,0
subj20,556,2,word,lure,0
subj20,557,2,word,lure,0
subj20,558,2,word,lure,0
subj20,559,2,word,lure,0
subj20,560,2,word,lure,0
subj20,561,2,word,lure,0
subj20,562,2,word,lure,0
subj20,563,2,word,lure,0
subj20,564,2,word,lure,0
subj20,565,2,word,lure,1
subj20,566,2,word,lure,0
subj20,567,2,word,lure,1
subj20,568,2,word,lure,1
subj20,569,2,word,lure,1
subj20,570,2,word,lure,0
subj20,571,2,word,lure,0
subj20,572,2,word,lure,0
subj20,573,2,word,lure,0
subj20,574,2,word,lure,0
subj20,575,2,word,lure,1
subj20,576,2,word,lure,0
subj20,577,2,word,lure,0
subj20,578,2,word,lure,0
subj20,579,2,word,lure,0
subj20,580,2,word,lure,0
subj20,581,2,word,lure,0
subj20,582,2,word,lure,1
subj20,583,2,word,lure,0
subj20,584,2,word,lure,0
subj20,585,2,word,lure,0
subj20,586,2,word,lure,0
subj20,587,2,word,lure,0
subj20,588,2,word,lure,0
subj20,589,2,word,lure,0
subj20,590,2,word,lure,1
subj20,591,2,word,lure,0
subj20,592,2,word,lure,0
subj20,593,2,word,lure,0
subj20,594,2,word,lure,0
subj20,595,2,word,lure,0
subj20,596,2,word,lure,0
subj20,597,2,word,lure,0
subj20,598,2,word,lure,0
subj20,599,2,word,lure,0
subj20,600,2,word,lure,1
subj20,601,2,picture,target,1
subj20,602,2,picture,target,1
subj20,603,2,picture,target,1
subj20,604,2,picture,target,0
subj20,605,2,picture,target,1
subj20,606,2,picture,target,1
subj20,607,2,picture,target,1
subj20,608,2,picture,target,0
subj20,609,2,picture,target,0
subj20,610,2,picture,target,1
subj20,611,2,picture,target,1
subj20,612,2,picture,target,1
subj20,613,2,picture,target,1
subj20,614,2,picture,target,1
subj20,615,2,picture,target,1
subj20,616,2,picture,target,0
subj20,617,2,picture,target,1
subj20,618,2,picture,target,0
subj20,619,2,picture,target,1
subj20,620,2,picture,target,1
subj20,621,2,picture,target,1
subj20,622,2,picture,target,0
subj20,623,2,picture,target,1
subj20,624,2,picture,target,1
subj20,625,2,picture,target,1
subj20,626,2,picture,target,1
subj20,627,2,picture,target,1
subj20,628,2,picture,target,1
subj20,629,2,picture,target,0
subj20,630,2,picture,target,1
subj20,631,2,picture,target,1
subj20,632,2,picture,target,1
subj20,633,2,picture,target,0
subj20,634,2,picture,target,1
subj20,635,2,picture,target,1
subj20,636,2,picture,target,1
subj20,637,2,picture,target,1
subj20,638,2,picture,target,1
subj20,639,2,picture,target,1
subj20,640,2,picture,target,0
subj20,641,2,picture,target,1
subj20,642,2,picture,target,1
subj20,643,2,picture,target,0
subj20,644,2,picture,target,1
subj20,645,2,picture,target,0
subj20,646,2,picture,target,1
subj20,647,2,picture,target,1
subj20,648,2,picture,target,1
subj20,649,2,picture,target,1
subj20,650,2,picture,target,1
subj20,651,2,picture,target,1
subj20,652,2,picture,target,0
subj20,653,2,picture,target,0
subj20,654,2,picture,target,1
subj20,655,2,picture,target,1
subj20,656,2,picture,target,1
subj20,657,2,picture,target,1
subj20,658,2,picture,target,1
subj20,659,2,picture,target,1
subj20,660,2,picture,target,1
subj20,661,2,picture,target,1
subj20,662,2,picture,target,1
subj20,663,2,picture,target,0
subj20,664,2,picture,target,0
subj20,665,2,picture,target,1
subj20,666,2,picture,target,1
subj20,667,2,picture,target,1
subj20,668,2,picture,target,1
subj20,669,2,picture,target,1
subj20,670,2,picture,target,1
subj20,671,2,picture,target,1
subj20,672,2,picture,target,1
subj20,673,2,picture,target,1
subj20,674,2,picture,target,1
subj20,675,2,picture,target,0
subj20,676,2,picture,target,1
subj20,677,2,picture,target,0
subj20,678,2,picture,target,1
subj20,679,2,picture,target,0
subj20,680,2,picture,target,1
subj20,681,2,picture,target,0
subj20,682,2,picture,target,1
subj20,683,2,picture,target,1
subj20,684,2,picture,target,0
subj20,685,2,picture,target,1
subj20,686,2,picture,target,0
subj20,687,2,picture,target,1
subj20,688,2,picture,target,1
subj20,689,2,picture,target,0
subj20,690,2,picture,target,0
subj20,691,2,picture,target,0
subj20,692,2,picture,target,0
subj20,693,2,picture,target,0
subj20,694,2,picture,target,1
subj20,695,2,picture,target,1
subj20,696,2,picture,target,0
subj20,697,2,picture,target,1
subj20,698,2,picture,target,1
subj20,699,2,picture,target,1
subj20,700,2,picture,target,1
subj20,701,2,picture,lure,0
subj20,702,2,picture,lure,0
subj20,703,2,picture,lure,0
subj20,704,2,picture,lure,0
subj20,705,2,picture,lure,0
subj20,706,2,picture,lure,1
subj20,707,2,picture,lure,0
subj20,708,2,picture,lure,0
subj20,709,2,picture,lure,0
subj20,710,2,picture,lure,0
subj20,711,2,picture,lure,0
subj20,712,2,picture,lure,0
subj20,713,2,picture,lure,0
subj20,714,2,picture,lure,0
subj20,715,2,picture,lure,1
subj20,716,2,picture,lure,0
subj20,717,2,picture,lure,0
subj20,718,2,picture,lure,0
subj20,719,2,picture,lure,0
subj20,720,2,picture,lure,1
subj20,721,2,picture,lure,0
subj20,722,2,picture,lure,0
subj20,723,2,picture,lure,1
subj20,724,2,picture,lure,0
subj20,725,2,picture,lure,0
subj20,726,2,picture,lure,1
subj20,727,2,picture,lure,1
subj20,728,2,picture,lure,1
subj20,729,2,picture,lure,0
subj20,730,2,picture,lure,0
subj20,731,2,picture,lure,0
subj20,732,2,picture,lure,0
subj20,733,2,picture,lure,0
subj20,734,2,picture,lure,0
subj20,735,2,picture,lure,0
subj20,736,2,picture,lure,0
subj20,737,2,picture,lure,0
subj20,738,2,picture,lure,0
subj20,739,2,picture,lure,0
subj20,740,2,picture,lure,0
subj20,741,2,picture,lure,1
subj20,742,2,picture,lure,0
subj20,743,2,picture,lure,1
subj20,744,2,picture,lure,0
subj20,745,2,picture,lure,0
subj20,746,2,picture,lure,0
subj20,747,2,picture,lure,0
subj20,748,2,picture,lure,0
subj20,749,2,picture,lure,0
subj20,750,2,picture,lure,0
subj20,751,2,picture,lure,0
subj20,752,2,picture,lure,0
subj20,753,2,picture,lure,0
subj20,754,2,picture,lure,0
subj20,755,2,picture,lure,0
subj20,756,2,picture,lure,0
subj20,757,2,picture,lure,0
subj20,758,2,picture,lure,1
subj20,759,2,picture,lure,1
subj20,760,2,picture,lure,0
subj20,761,2,picture,lure,1
subj20,762,2,picture,lure,0
subj20,763,2,picture,lure,0
subj20,764,2,picture,lure,0
subj20,765,2,picture,lure,0
subj20,766,2,picture,lure,0
subj20,767,2,picture,lure,0
subj20,768,2,picture,lure,0
subj20,769,2,picture,lure,0
subj20,770,2,picture,lure,0
subj20,771,2,picture,lure,0
subj20,772,2,picture,lure,0
subj20,773,2,picture,lure,0
subj20,774,2,picture,lure,0
subj20,775,2,picture,lure,0
subj20,776,2,picture,lure,0
subj20,777,2,picture,lure,0
subj20,778,2,picture,lure,0
subj20,779,2,picture,lure,0
subj20,780,2,picture,lure,0
subj20,781,2,picture,lure,0
subj20,782,2,picture,lure,0
subj20,783,2,picture,lure,0
subj20,784,2,picture,lure,0
subj20,785,2,picture,lure,0
subj20,786,2,picture,lure,0
subj20,787,2,picture,lure,0
subj20,788,2,picture,lure,0
subj20,789,2,picture,lure,0
subj20,790,2,picture,lure,0
subj20,791,2,picture,lure,0
subj20,792,2,picture,lure,0
subj20,793,2,picture,lure,0
subj20,794,2,picture,lure,0
subj20,795,2,picture,lure,0
subj20,796,2,picture,lure,0
subj20,797,2,picture,lure,0
subj20,798,2,picture,lure,1
subj20,799,2,picture,lure,0
subj20,800,2,picture,lure,0
subj20,801,4,word,target,1
subj20,802,4,word,target,1
subj20,803,4,word,target,1
subj20,804,4,word,target,1
subj20,805,4,word,target,0
subj20,806,4,word,target,1
subj20,807,4,word,target,1
subj20,808,4,word,target,0
subj20,809,4,word,target,0
subj20,810,4,word,target,1
subj20,811,4,word,target,0
subj20,812,4,word,target,1
subj20,813,4,word,target,1
subj20,814,4,word,target,1
subj20,815,4,word,target,0
subj20,816,4,word,target,0
subj20,817,4,word,target,0
subj20,818,4,word,target,0
subj20,819,4,word,target,0
subj20,820,4,word,target,1
subj20,821,4,word,target,1
subj20,822,4,word,target,1
subj20,823,4,word,target,0
subj20,824,4,word,target,1
subj20,825,4,word,target,1
subj20,826,4,word,target,0
subj20,827,4,word,target,1
subj20,828,4,word,target,1
subj20,829,4,word,target,1
subj20,830,4,word,target,1
subj20,831,4,word,target,1
subj20,832,4,word,target,0
subj20,833,4,word,target,1
subj20,834,4,word,target,0
subj20,835,4,word,target,1
subj20,836,4,word,target,1
subj20,837,4,word,target,1
subj20,838,4,word,target,0
subj20,839,4,word,target,0
subj20,840,4,word,target,1
subj20,841,4,word,target,0
subj20,842,4,word,target,1
subj20,843,4,word,target,1
subj20,844,4,word,target,0
subj20,845,4,word,target,1
subj20,846,4,word,target,0
subj20,847,4,word,target,0
subj20,848,4,word,target,1
subj20,849,4,word,target,0
subj20,850,4,word,target,0
subj20,851,4,word,target,0
subj20,852,4,word,target,0
subj20,853,4,word,target,0
subj20,854,4,word,target,1
subj20,855,4,word,target,1
subj20,856,4,word,target,1
subj20,857,4,word,target,0
subj20,858,4,word,target,1
subj20,859,4,word,target,1
subj20,860,4,word,target,0
subj20,861,4,word,target,0
subj20,862,4,word,target,1
subj20,863,4,word,target,1
subj20,864,4,word,target,1
subj20,865,4,word,target,1
subj20,866,4,word,target,1
subj20,867,4,word,target,0
subj20,868,4,word,target,0
subj20,869,4,word,target,1
subj20,870,4,word,target,0
subj20,871,4,word,target,1
subj20,872,4,word,target,0
subj20,873,4,word,target,0
subj20,874,4,word,target,0
subj20,875,4,word,target,0
subj20,876,4,word,target,1
subj20,877,4,word,target,0
subj20,878,4,word,target,1
subj20,879,4,word,target,0
subj20,880,4,word,target,1
subj20,881,4,word,target,1
subj20,882,4,word,target,0
subj20,883,4,word,target,0
subj20,884,4,word,target,1
subj20,885,4,word,target,1
subj20,886,4,word,target,1
subj20,887,4,word,target,0
subj20,888,4,word,target,1
subj20,889,4,word,target,0
subj20,890,4,word,target,0
subj20,891,4,word,target,0
subj20,892,4,word,target,1
subj20,893,4,word,target,1
subj20,894,4,word,target,1
subj20,895,4,word,target,1
subj20,896,4,word,target,1
subj20,897,4,word,target,1
subj20,898,4,word,target,1
subj20,899,4,word,target,0
subj20,900,4,word,target,0
subj20,901,4,word,lure,0
subj20,902,4,word,lure,0
subj20,903,4,word,lure,0
subj20,904,4,word,lure,0
subj20,905,4,word,lure,0
subj20,906,4,word,lure,0
subj20,907,4,word,lure,0
subj20,908,4,word,lure,0
subj20,909,4,word,lure,0
subj20,910,4,word,lure,0
subj20,911,4,word,lure,0
subj20,912,4,word,lure,0
subj20,913,4,word,lure,0
subj20,914,4,word,lure,0
subj20,915,4,word,lure,0
subj20,916,4,word,lure,0
subj20,917,4,word,lure,0
subj20,918,4,word,lure,0
subj20,919,4,word,lure,0
subj20,920,4,word,lure,0
subj20,921,4,word,lure,0
subj20,922,4,word,lure,0
subj20,923,4,word,lure,0
subj20,924,4,word,lure,0
subj20,925,4,word,lure,0
subj20,926,4,word,lure,0
subj20,927,4,word,lure,0
subj20,928,4,word,lure,1
subj20,929,4,word,lure,0
subj20,930,4,word,lure,1
subj20,931,4,word,lure,0
subj20,932,4,word,lure,1
subj20,933,4,word,lure,0
subj20,934,4,word,lure,0
subj20,935,4,word,lure,0
subj20,936,4,word,lure,1
subj20,937,4,word,lure,0
subj20,938,4,word,lure,0
subj20,939,4,word,lure,0
subj20,940,4,word,lure,0
subj20,941,4,word,lure,0
subj20,942,4,word,lure,0
subj20,943,4,word,lure,0
subj20,944,4,word,lure,0
subj20,945,4,word,lure,0
subj20,946,4,word,lure,0
subj20,947,4,word,lure,0
subj20,948,4,word,lure,0
subj20,949,4,word,lure,0
subj20,950,4,word,lure,0
subj20,951,4,word,lure,0
subj20,952,4,word,lure,0
subj20,953,4,word,lure,0
subj20,954,4,word,lure,0
subj20,955,4,word,lure,1
subj20,956,4,word,lure,0
subj20,957,4,word,lure,0
subj20,958,4,word,lure,0
subj20,959,4,word,lure,0
subj20,960,4,word,lure,0
subj20,961,4,word,lure,0
subj20,962,4,word,lure,0
subj20,963,4,word,lure,0
subj20,964,4,word,lure,0
subj20,965,4,word,lure,0
subj20,966,4,word,lure,0
subj20,967,4,word,lure,1
subj20,968,4,word,lure,0
subj20,969,4,word,lure,0
subj20,970,4,word,lure,0
subj20,971,4,word,lure,0
subj20,972,4,word,lure,1
subj20,973,4,word,lure,0
subj20,974,4,word,lure,0
subj20,975,4,word,lure,1
subj20,976,4,word,lure,1
subj20,977,4,word,lure,0
subj20,978,4,word,lure,0
subj20,979,4,word,lure,0
subj20,980,4,word,lure,1
subj20,981,4,word,lure,0
subj20,982,4,word,lure,0
subj20,983,4,word,lure,0
subj20,984,4,word,lure,0
subj20,985,4,word,lure,0
subj20,986,4,word,lure,0
subj20,987,4,word,lure,0
subj20,988,4,word,lure,0
subj20,989,4,word,lure,0
subj20,990,4,word,lure,0
subj20,991,4,word,lure,0
subj20,992,4,word,lure,0
subj20,993,4,word,lure,0
subj20,994,4,word,lure,0
subj20,995,4,word,lure,0
subj20,996,4,word,lure,0
subj20,997,4,word,lure,0
subj20,998,4,word,lure,0
subj20,999,4,word,lure,0
subj20,1000,4,word,lure,0
subj20,1001,4,picture,target,1
subj20,1002,4,picture,target,1
subj20,1003,4,picture,target,1
subj20,1004,4,picture,target,0
subj20,1005,4,picture,target,0
subj20,1006,4,picture,target,1
subj20,1007,4,picture,target,1
subj20,1008,4,picture,target,1
subj20,1009,4,picture,target,1
subj20,1010,4,picture,target,1
subj20,1011,4,picture,target,1
subj20,1012,4,picture,target,1
subj20,1013,4,picture,target,1
subj20,1014,4,picture,target,1
subj20,1015,4,picture,target,1
subj20,1016,4,picture,target,0
subj20,1017,4,picture,target,1
subj20,1018,4,picture,target,0
subj20,1019,4,picture,target,1
subj20,1020,4,picture,target,1
subj20,1021,4,picture,target,0
subj20,1022,4,picture,target,1
subj20,1023,4,picture,target,0
subj20,1024,4,picture,target,1
subj20,1025,4,picture,target,1
subj20,1026,4,picture,target,0
subj20,1027,4,picture,target,0
subj20,1028,4,picture,target,1
subj20,1029,4,picture,target,1
subj20,1030,4,picture,target,1
subj20,1031,4,picture,target,0
subj20,1032,4,picture,target,0
subj20,1033,4,picture,target,1
subj20,1034,4,picture,target,0
subj20,1035,4,picture,target,1
subj20,1036,4,picture,target,1
subj20,1037,4,picture,target,1
subj20,1038,4,picture,target,1
subj20,1039,4,picture,target,1
subj20,1040,4,picture,target,1
subj20,1041,4,picture,target,1
subj20,1042,4,picture,target,1
subj20,1043,4,picture,target,0
subj20,1044,4,picture,target,0
subj20,1045,4,picture,target,0
subj20,1046,4,picture,target,1
subj20,1047,4,picture,target,0
subj20,1048,4,picture,target,1
subj20,1049,4,picture,target,1
subj20,1050,4,picture,target,1
subj20,1051,4,picture,target,1
subj20,1052,4,picture,target,1
subj20,1053,4,picture,target,0
subj20,1054,4,picture,target,0
subj20,1055,4,picture,target,1
subj20,1056,4,picture,target,1
subj20,1057,4,picture,target,0
subj20,1058,4,picture,target,1
subj20,1059,4,picture,target,1
subj20,1060,4,picture,target,1
subj20,1061,4,picture,target,0
subj20,1062,4,picture,target,0
subj20,1063,4,picture,target,0
subj20,1064,4,picture,target,0
subj20,1065,4,picture,target,1
subj20,1066,4,picture,target,0
subj20,1067,4,picture,target,0
subj20,1068,4,picture,target,1
subj20,1069,4,picture,target,0
subj20,1070,4,picture,target,0
subj20,1071,4,picture,target,0
subj20,1072,4,picture,target,0
subj20,1073,4,picture,target,0
subj20,1074,4,picture,target,1
subj20,1075,4,picture,target,0
subj20,1076,4,picture,target,1
subj20,1077,4,picture,target,1
subj20,1078,4,picture,target,1
subj20,1079,4,picture,target,1
subj20,1080,4,picture,target,1
subj20,1081,4,picture,target,0
subj20,1082,4,picture,target,1
subj20,1083,4,picture,target,1
subj20,1084,4,picture,target,0
subj20,1085,4,picture,target,1
subj20,1086,4,picture,target,1
subj20,1087,4,picture,target,1
subj20,1088,4,picture,target,1
subj20,1089,4,picture,target,1
subj20,1090,4,picture,target,1
subj20,1091,4,picture,target,1
subj20,1092,4,picture,target,1
subj20,1093,4,picture,target,1
subj20,1094,4,picture,target,0
subj20,1095,4,picture,target,0
subj20,1096,4,picture,target,1
subj20,1097,4,picture,target,0
subj20,1098,4,picture,target,1
subj20,1099,4,picture,target,0
subj20,1100,4,picture,target,1
subj20,1101,4,picture,lure,0
subj20,1102,4,picture,lure,0
subj20,1103,4,picture,lure,1
subj20,1104,4,picture,lure,0
subj20,1105,4,picture,lure,0
subj20,1106,4,picture,lure,1
subj20,1107,4,picture,lure,1
subj20,1108,4,picture,lure,0
subj20,1109,4,picture,lure,0
subj20,1110,4,picture,lure,0
subj20,1111,4,picture,lure,0
subj20,1112,4,picture,lure,0
subj20,1113,4,picture,lure,0
subj20,1114,4,picture,lure,0
subj20,1115,4,picture,lure,0
subj20,1116,4,picture,lure,1
subj20,1117,4,picture,lure,1
subj20,1118,4,picture,lure,0
subj20,1119,4,picture,lure,1
subj20,1120,4,picture,lure,0
subj20,1121,4,picture,lure,0
subj20,1122,4,picture,lure,0
subj20,1123,4,picture,lure,0
subj20,1124,4,picture,lure,0
subj20,1125,4,picture,lure,0
subj20,1126,4,picture,lure,0
subj20,1127,4,picture,lure,1
subj20,1128,4,picture,lure,0
subj20,1129,4,picture,lure,0
subj20,1130,4,picture,lure,0
subj20,1131,4,picture,lure,0
subj20,1132,4,picture,lure,0
subj20,1133,4,picture,lure,0
subj20,1134,4,picture,lure,0
subj20,1135,4,picture,lure,0
subj20,1136,4,picture,lure,0
subj20,1137,4,picture,lure,0
subj20,1138,4,picture,lure,0
subj20,1139,4,picture,lure,1
subj20,1140,4,picture,lure,0
subj20,1141,4,picture,lure,0
subj20,1142,4,picture,lure,1
subj20,1143,4,picture,lure,0
subj20,1144,4,picture,lure,0
subj20,1145,4,picture,lure,0
subj20,1146,4,picture,lure,0
subj20,1147,4,picture,lure,0
subj20,1148,4,picture,lure,0
subj20,1149,4,picture,lure,1
subj20,1150,4,picture,lure,0
subj20,1151,4,picture,lure,0
